final_text,sentimentLabel
aplikasi favorit baca e book legal koleksi lengkap gratis gabut mati gaya kalo jalan terima kasih ipusnas baik,positive
unduh file found,neutral
banget error,negative
unduh buku,neutral
kali kali logout login download aplikasi nya pinjam buku app tolong bantu,negative
habis ubah tampil jelek banget performa aplikasi kemarin unduh buku pinjam eror buku buku coba unduh,negative
bug parah,negative
aplikasi manfaat error kadang unduh tolong baik,neutral
unduh masuk library,negative
buku didownload kalo pakai ibi library perpusnas ajar pustakawan bank indonesia deh aplikasi,positive
unduh tulis download failed masuk library buka mohon baik,negative
unduh buku deh minjem halaman eror nampilin gambar internet cepat,negative
ipusnas android susah akses loading,negative
great great would helpful wishlist button sok save books future reading update open app since app keep crashing,positive
bagus banget apk ya error mulu log login email gagal login email email masuk akses web error jaring internet lancar banget buka tolong baik kasihan orang baca hambat mulu gara akses,negative
mention web pc app anjir,negative
login,neutral
error mulu,negative
app kelas nasional bugnya unduh hilang online login please developer baik,negative
kali bintang ucap terima kasih perangkat onyx boox note perangkat dukung mohon dukung perangkat ereader milik terima kasih,positive
ipusnas nih bagus jelek login tolong baik pakai email beda login jelek banget aplikasi,negative
terimakasih ipusnas tolong tambah fitur wishlist,positive
buku annes house dreams dibukaa baik,neutral
helpful satisfy thirst free knowledge,positive
tolong kasih fitur reply pesan ulas orang biar diskusi,positive
many books corrupted cant downloaded,neutral
eror parah,negative
contoh libby biar orang betah pakai ipusnas,negative
tolong aplikasi error servernya muter log,negative
dont login,neutral
kenapasih banget eror ngebug,negative
surely ill uninstall garbage apps,neutral
tolong aplikasi nya offline sinyal bagus,negative
daftar banget astaga jaring bagus banget,negative
tolong text field menu filter kategori tulis cari tulis awal si scroll,negative
reset password,neutral
nice,positive
senangnyaa baca pinjam buku mudah buku moga depan fitur wishlistpenanda bukubuku rencana pinjam baca mudah terima kasih,positive
terimakasih ipusnas nikmat hp versi jadul mendownload ikaltim dkk semangat tebar manfaat ya,positive
terima kode verifikasi aplikasi coba puluh kali masuk inbox spam email alamat email ipusnas balas,negative
aplikasi bagus kalo dar baca harap update depan tingkat aplikasi tambah fitur tanda buku baca alami kendala warna kalimat paragraf kesukitan,positive
aplikasi bagus manfaat,negative
keren,neutral
buggy experience trying read,neutral
terima kasih kembang app sharing shrsny masyarakat app harap fitur wishlist buku pinjam simpan depan pinjam cari fitur arang tinggal klik nama arang tampil judul buku tulis arang moga masuk thanks,positive
keren banget bagus ui uxnyaa know guys could better,positive
log,neutral
versi updatenya lot,negative
experience pindah halaman enak alangkah baik tap sisi kanan halaman tap sisi kiri halaman,positive
ipusnas lambat banget ya log minggu,positive
aplikasi favorit buka kaget update buku hilang suka ngelag tolong baik jujur versi bagus nyaman simple susah akses,positive
bagus banget,negative
kalo mode baca tepi layar bersih ganggu banget kalo baca layar penuh,negative
application reading books cant used ebooks onyx boox tab mini sih shame,neutral
instead getting better actually gets downgraded book queue borrowing history dont appear lol bad app,negative
tolong banyak jim copyan buku antri,positive
improve nya bagus benerbener lag buka bikin orang malas baca kemarin iseng download ulang lag lumayan lancar aplikasi stillllll kalo baca log ulang hilang histornya ganggu terima kasih dengar kritik masyarakat tunggu improve,negative
mantap keren,positive
baca buku unduh unduh terkadang unduh download gagal,positive
jelek banget nih ipusnasss kesini layan update bagus erorr pinjem copy sedia muluu pliss benerinnn sriusss,negative
cant open,negative
sih ipusnas baik bagus,negative
collections kinda mehh barely find anything features working good unhighlight text ive selected select text already hard enough reason managed select text leave select menu results able move page please fix issues im rooting devs,positive
bagus banget update bug logout login data account hilang buku antri riwayat hilang cover buku buku load aplikasi update bagus,negative
updating software ringan cepat terimakasih,positive
ipusnas v bagus web based kalo hp reader android boox poke baca browser ya tolong atas please,positive
mohon maaf ipusnas keluh bug mohon baik ganggu bug sebab halaman buku blankkosong baca apk lambat merespon terimakasih mohon tanggap kakak,positive
apan kemarin muter doang,neutral
aplikasi uji sabar banget muter mulu,negative
aplikasi bantu banget orang baca buku beli fisik versi upgradenya benerbener bikin kesel uras sabar uninstall pls kalo ready upgrade stay old version apa lancar bikin baca nyaman,positive
aplikasi parah log buka app log baca buku mesti download ulang parah download kadang error fitur bookmark fungsi coming soon riwayat bacapinjam hapus,negative
baca buku unduh buka muluu refresh macammm aplikasi bermasalahhh tolong gimanaaa pengin banget bacaa habis peminjamannyaa duh,positive
baru jelek cover buku muncul buku available pemberitahuan tampil bagus,negative
ipnusnas ya error mulu pls pikir internet ku bagus uninstall download berkalikali error akhirakhir notif tolong baik,negative
dear ipusnas mohon buku high demand tambah copynya tunggu antri warga indonesia cap minat baca rendah global tambah beli buku fisik daya beli rendah tolong dukung sadar tingkat literasi baca halang antri copy ebook,positive
login error mulu ckckck,negative
better latest update,positive
login sih,neutral
bad app,negative
coba lihat aplikasi readera referensi bagus tarik baca alangkah baik filter buku pilih filter baca baca buku populer fontmohon opsi besar font buku pdf ubah epub,positive
bugnya error bufferingnya scroll kadang halang fitur blok copy etc,negative
moga search engine nya baik optimal search judul muncul,positive
oke,positive
updated mengupdate aplikasi ipusnas versi baru buruk terlogout susah login fitur notifikasi buku sedia hilang riwayat pinjam buku aco hapus buku pinjam download ulang buka aplikasi buruk,negative
update masuk akun mulu tolong baik edit lancar minim error mohon tahan terimakasih,negative
lag,neutral
halo tambah fitur tts lengkap highlighting langsung paragraf paragraf klik terima kasih jujur teks highlight nya suka hilang ya kasih bintang harap aplikasi,positive
app open,negative
bad app,negative
eror teroooos,negative
bagus banget baca buku gratis legal offline pinjam banyak minggu baca saban gengssoalnya kalo lo unduh buku bintang kadang loading yeah pengin unduh heheh ya sih,positive
login daftar baik,negative
thought reading actually procedure rent book lol,neutral
pilih buku populer antri interface baca buku mudah nyaman kendala apaapa,positive
uiux bagus filter buku susah ngurut huruf aznya gagal unduh buku pinjem baca developer tolong benerin bugnya,negative
log tampil tarik loading lambat rekomendasi sesuai baca sulit eksplor buku genre menu cari fitur quote baca tarik kadang warna tulis backgroud baca fitur antri buku kerja rebut sesuai nomor antri notifikasi tingkat,positive
eror logout dst,negative
lancar gusy,positive
anything even register orang log,neutral
,neutral
reinstall app improved let sih could comfortable use,neutral
maju pustaka nasional ri,neutral
ui bagus banget progress ku hilang tolong update versi desktopnya salah usernya,negative
jelekkkkkk loading baca error bilang suruh benerin sistem orang indonesia rajin baca pus,negative
ya download buku gagal semenjak baharu download buku otomatis pinjem buku baca aneh banget sih aplikasi,positive
jelek jelek jelek,negative
buka,neutral
suka tampil,positive
lovehate ipusnas moga tingkat apknya suka bikin logout tibatiba ngebug hari,positive
kecewa banget update buka apk mesti log bukubukunya baca offline pas pinjam apk buku unduh duh harap banget sistem baik,negative
dont know describe feeling right version worst tahan previously please fix,negative
enak sih baca buku gratis navigasi bikin gemas pilih tap slide deh suka pindah nih cari halaman baca,positive
versi baru ipusnas nge bug akun mohon baik biar baca nyaman baca app nya,positive
error mulu pinjem buku copy nya,negative
update baru aplikasi bikin search pakai nama tulis ya plis butuh baik biar ganti baca huhuhu antri banget,positive
update lot,negative
capek banget versi baru niat baca buku lelah loading tampil beranda nyaman tampil tampil baru buang saking ribet nampilin mending banyak buku stock bingung asih tampil berita artikel hadeh,negative
update versi baru alam buruk,positive
log kocak kirim data sila coba mulu koneksi kencang,negative
aplikasi bagus versi baru buku unduh pinjam semenjak baru aplikasi versi baru harap bug selesai baca sudahsudah,positive
banget error terang copy eh pas dipinjem gapapa pakai app gratis,positive
buku unduh cari buku nama tulis judul susah hafal judul buku,negative
minggu unduh buku alas copy sedia copy tera ratus,positive
baca buku javascript error unduh,negative
kllo diseriusin nih aplikasi bantu banget cuman political ngerjainnya,negative
lot bug fitur notif fungsi tolong betul,negative
please back old version logout sedia copy buku pinjam klik pinjam error muncul tulis copy sedia cari dasar nama author judul buku guna karya author tolong baik aplikasi aplikasi versi terima kasih,positive
orang indonesia maju kalo aplikasi baca kagak sistem kalo maksimal aplikasi guna plis deh adminnya baca ulas,negative
trouble mulu,positive
error update,negative
lumayan buka ipusnas pas buka coba pinjam buku lihat salin galat buku galat isi apk ipusnas tolong baik ya developer eman banget tampil tarik fungsi jalan,positive
jelek,negative
kerja aplikasi jelek banget loadingnya koneksi internet bagusbagus log log search bar pakai cari buku arang tinggal pasuk nama arang pakai cari judul buku histori antri pinjam update aplikasi simpan minjam buku copy nya copy sedia baik,negative
baru dakses laku pc sebal,neutral
baharu kacau log tibatiba log rak buku riwayat parah buku sedia pinjam,positive
please fix bugs,negative
mohon sistem baik tolong,negative
versi cari keywordnya susah cari nama tulis banyak buku fiksi nyarinya nama tulis hafal juduljudul buku pinjam terang salin sedia situ tera salin baca antri terang update sulit guna moga benah ya,positive
kalo antri buku notif nya pas buku nya ready overall bagus,positive
bosok banget ya allah baca gratis,positive
pinjem copy sedia copy,positive
app jelek error buka,negative
coba pakai akun log tolong baik sistem aplikasi biar mudah akses complain log sistem bulan error bangun literasi masyarakat kalo akses susah orang pus,negative
tolong baik segalagalanya komentar,positive
kecewa ipusnas semenjak ganti develop tuh jelek ipusnasnya akses pinjam buku pinjam buku login susah gilir login tipu stok apk copy sekiansekian gilir pinjam stok like benar ampas nih apk,negative
